#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	smtp
#open	2014-01-15-21-49-02
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	helo	mailfrom	rcptto	date	from	to	reply_to	msg_id	in_reply_to	subject	x_originating_ip	first_received	second_received	last_reply	path	user_agent	fuids
#types	time	string	addr	port	addr	port	count	string	string	table[string]	string	string	table[string]	string	string	string	string	addr	string	string	string	vector[addr]	string	vector[string]
1126797331.369708	Cl0da31mzmx4JbudP4	89.44.100.101	16507	100.1.10.25	25	1	mail.com	<strappey@mi5-5.uk.gov>	<acourtois@osis.gov>,<adesiato@osis.gov>,<jhuckabee@osis.gov>,<cshackle@osis.gov>	Thu, 15 Sep 2005 11:15:28 -0400	"s. trappey" <strappey@mi5-5.uk.gov>	jhuckabee@osis.gov,acourtois@osis.gov,adesiato@osis.gov,cshackle@osis.gov	-	<20050915111528.A16953@mi5-5.uk.gov>	-	Could penetrate her out, to who is blacke Pro. Not so, as well, when thou	-	(from strappey@localhost)\x09by mail.com (8.11.6/8.11.6) id j8FFFSg16955;\x09Thu, 15 Sep 2005 11:15:28 -0400	-	250 2.0.0 j8FFFVv00961 Message accepted for delivery	100.1.10.25,89.44.100.101	-	FYPx8r2SPPHKui0YR2,F92lRn3hs0lgANJSHb
1126797436.774448	CZ5lO812DLUrjZ0Fp5	92.6.85.111	16964	100.1.10.25	25	1	mail.com	<sfagg@thevillage.int>	<agreigo@osis.gov>	Thu, 15 Sep 2005 11:17:16 -0400	"s. fagg" <sfagg@thevillage.int>	agreigo@osis.gov	-	<20050915111716.A17965@thevillage.int>	-	took him questions are listed in any software CD players. Hard-drives and	-	(from sfagg@localhost)\x09by mail.com (8.11.6/8.11.6) id j8FFHG017967\x09for agreigo@osis.gov; Thu, 15 Sep 2005 11:17:16 -0400	-	250 2.0.0 j8FFHGv02244 Message accepted for delivery	100.1.10.25,92.6.85.111	-	FtH6MT3ynxpwlvwk7c,FFZjEO3B6vUhW8lXv9,FRK50eOVa52CBSm4,FGDMqX2Q8qZ7rhZAY,F4vwFd235JOdGOsyI1,F38NqD37wK6X9axPu9,Fhx9Ls3peymSfzo471,FGSLlf2hUcqwrbLYNk
1126797436.025805	CZPGju3nDXI5N8LcE6	92.6.85.110	16959	100.1.10.25	25	1	mail.com	<shellickson@thevillage.int>	<avolcko@osis.gov>,<cshackle@osis.gov>	Thu, 15 Sep 2005 11:17:15 -0400	"s. hellickson" <shellickson@thevillage.int>	avolcko@osis.gov,cshackle@osis.gov	-	<20050915111715.A17926@thevillage.int>	-	Records for use. Because the most abused concepts of business. If this	-	(from shellickson@localhost)\x09by mail.com (8.11.6/8.11.6) id j8FFHFx17928;\x09Thu, 15 Sep 2005 11:17:15 -0400	-	250 2.0.0 j8FFHGv02210 Message accepted for delivery	100.1.10.25,92.6.85.110	-	FKI6tJ3Jh79TOcRCUl,F5Nr7wmmzYUUHQRU3,FwO2DG1QWJuk6x7yJ1,Fh14mRDbRfYQRsZzk,F9OMdW2YDpUaSDrUZc
1126797480.104012	CESgL42MGKOAWbd6g3	89.44.100.124	17091	100.1.10.25	25	1	mail.com	<mvirgile@mi5-5.uk.gov>	<jseng@osis.gov>	Thu, 15 Sep 2005 11:17:59 -0400	"m. virgile" <mvirgile@mi5-5.uk.gov>	jseng@osis.gov	-	<20050915111759.A18309@mi5-5.uk.gov>	-	The Institutional church isnt know God for entrance to a consequence of	-	(from mvirgile@localhost)\x09by mail.com (8.11.6/8.11.6) id j8FFHx218311\x09for jseng@osis.gov; Thu, 15 Sep 2005 11:17:59 -0400	-	250 2.0.0 j8FFI0v02706 Message accepted for delivery	100.1.10.25,89.44.100.124	-	FzfP8d2kW6GacceuZ6,FZE2Ao4mLKeSZybEo9,FEKg5k1EmYbHEGjMH8,F6B5Nr1rwAE8Ldc2cj
1126797480.141611	ChKBLP23atesogk6l5	92.6.85.111	17093	100.1.10.25	25	1	mail.com	<sfagg@thevillage.int>	<agreigo@osis.gov>	Thu, 15 Sep 2005 11:17:59 -0400	"s. fagg" <sfagg@thevillage.int>	agreigo@osis.gov	-	<20050915111759.A18388@thevillage.int>	-	enquired with them or communicate with very high price which was even wants	-	(from sfagg@localhost)\x09by mail.com (8.11.6/8.11.6) id j8FFI0o18390\x09for agreigo@osis.gov; Thu, 15 Sep 2005 11:18:00 -0400	-	250 2.0.0 j8FFI0v02710 Message accepted for delivery	100.1.10.25,92.6.85.111	-	Fbhs7j2LOYkxHW6Egf,FOHzWg35vwdFDEJ0ha
1126797480.125123	CIa8i332w515ZnRHpe	92.6.85.122	17092	100.1.10.25	25	1	mail.com	<tbassham@thevillage.int>	<kkochert@osis.gov>,<msilos@osis.gov>	Thu, 15 Sep 2005 11:17:59 -0400	"t. bassham" <tbassham@thevillage.int>	msilos@osis.gov,kkochert@osis.gov	-	<20050915111759.A18352@thevillage.int>	-	Malady Val. Neither, Pro. One Iulia, whom she cannot climbe it \(Madam\)	-	(from tbassham@localhost)\x09by mail.com (8.11.6/8.11.6) id j8FFHxF18354;\x09Thu, 15 Sep 2005 11:17:59 -0400	-	250 2.0.0 j8FFI0v02709 Message accepted for delivery	100.1.10.25,92.6.85.122	-	FJRSfr41OlRhzlCiI2,FmldAV3SyFxZxA8le1,FPeLAX1JxiaY8yAsx1,FqPmjc2MYQAPQCpwn9,FPXoNU3ULhdPLU07e,FT5ozC2GThSxWfaYy,FuN49l1uCm4L9XBe89
1126797492.338462	C12PZvPDBvUdVnXw2	89.44.100.103	17148	100.1.10.25	25	1	mail.com	<eflockhart@mi5-5.uk.gov>	<bmikos@osis.gov>,<amutherspaw@osis.gov>,<agrigg@osis.gov>	Thu, 15 Sep 2005 11:18:12 -0400	"e. flockhart" <eflockhart@mi5-5.uk.gov>	bmikos@osis.gov,amutherspaw@osis.gov,agrigg@osis.gov	-	<20050915111812.A18467@mi5-5.uk.gov>	-	us by established to achieve this positions at project manager, and wavesolder	-	(from eflockhart@localhost)\x09by mail.com (8.11.6/8.11.6) id j8FFICm18469;\x09Thu, 15 Sep 2005 11:18:12 -0400	-	250 2.0.0 j8FFICv02823 Message accepted for delivery	100.1.10.25,89.44.100.103	-	F3R7vZ3y9y0jh15eJ3
1126797503.723714	CPN0Qp2LRhLc91Bxdb	89.44.100.109	17173	100.1.10.25	25	1	mail.com	<bpetricka@mi5-5.uk.gov>	<jescanlar@osis.gov>,<svalois@osis.gov>,<awalto@osis.gov>,<jviverette@osis.gov>,<dbellantuono@osis.gov>	Thu, 15 Sep 2005 11:18:23 -0400	"b. petricka" <bpetricka@mi5-5.uk.gov>	dbellantuono@osis.gov,jviverette@osis.gov,svalois@osis.gov,jescanlar@osis.gov,awalto@osis.gov	-	<20050915111823.A18537@mi5-5.uk.gov>	-	keep the computer systems are their negative public system of tomorrows	-	(from bpetricka@localhost)\x09by mail.com (8.11.6/8.11.6) id j8FFINQ18539;\x09Thu, 15 Sep 2005 11:18:23 -0400	-	250 2.0.0 j8FFINv02944 Message accepted for delivery	100.1.10.25,89.44.100.109	-	FsKt6u1Bsi68HGENEb
1126797546.189960	CXWhJmJZ5nZj4b1cf	92.6.85.103	17490	100.1.10.25	25	1	mail.com	<tdesaulniers@thevillage.int>	<jsington@osis.gov>,<lespadas@osis.gov>	Thu, 15 Sep 2005 11:19:06 -0400	"t. desaulniers" <tdesaulniers@thevillage.int>	jsington@osis.gov,lespadas@osis.gov	-	<20050915111906.A18853@thevillage.int>	-	mercy sir, so good-morrow Seruant. Exit. Sil. Why any cloake vpon my friend,	-	(from tdesaulniers@localhost)\x09by mail.com (8.11.6/8.11.6) id j8FFJ6M18855;\x09Thu, 15 Sep 2005 11:19:06 -0400	-	250 2.0.0 j8FFJ6v03360 Message accepted for delivery	100.1.10.25,92.6.85.103	-	FA2p961IOScFnAcc3k
1126797567.213093	CgS17a4644AEcMcs96	92.6.85.106	17594	100.1.10.25	25	1	mail.com	<wsteeneck@thevillage.int>	<mrohde@osis.gov>,<soneel@osis.gov>,<bgrego@osis.gov>	Thu, 15 Sep 2005 11:19:27 -0400	"w. steeneck" <wsteeneck@thevillage.int>	soneel@osis.gov,bgrego@osis.gov,mrohde@osis.gov	-	<20050915111927.A18948@thevillage.int>	-	l0pht found on UDP probe packets. Also some linux boxes. Geez, these poor	-	(from wsteeneck@localhost)\x09by mail.com (8.11.6/8.11.6) id j8FFJRh18950;\x09Thu, 15 Sep 2005 11:19:27 -0400	-	250 2.0.0 j8FFJRv03494 Message accepted for delivery	100.1.10.25,92.6.85.106	-	FtAnY9J7tGrB3GKJ4,F0pyPTkKErOCE7RC8,FsOjDXDdc1ArWTO89
1126797589.451067	ClmzLi3SZEaIRPFUz1	89.44.100.103	17795	100.1.10.25	25	1	mail.com	<eflockhart@mi5-5.uk.gov>	<agrigg@osis.gov>,<sdanis@osis.gov>	Thu, 15 Sep 2005 11:19:49 -0400	"e. flockhart" <eflockhart@mi5-5.uk.gov>	sdanis@osis.gov,agrigg@osis.gov	-	<20050915111949.A19146@mi5-5.uk.gov>	-	today will work from. The Digital Video division involving RTOS and industries	-	(from eflockhart@localhost)\x09by mail.com (8.11.6/8.11.6) id j8FFJnN19148;\x09Thu, 15 Sep 2005 11:19:49 -0400	-	250 2.0.0 j8FFJnv03764 Message accepted for delivery	100.1.10.25,89.44.100.103	-	F6liQT1Mwwc55RY40a
1126797598.955164	CYshGC3CYq8wxiWXSg	89.44.100.113	17842	100.1.10.25	25	1	mail.com	<tailsworth@mi5-5.uk.gov>	<mbednorz@osis.gov>,<jpapakostas@osis.gov>,<jsington@osis.gov>	Thu, 15 Sep 2005 11:19:58 -0400	"t. ailsworth" <tailsworth@mi5-5.uk.gov>	mbednorz@osis.gov,jpapakostas@osis.gov,jsington@osis.gov	-	<20050915111958.A19274@mi5-5.uk.gov>	-	priuiledge for Loue you forth: I fold it vp Lu. What letts but leane, and	-	(from tailsworth@localhost)\x09by mail.com (8.11.6/8.11.6) id j8FFJwx19276;\x09Thu, 15 Sep 2005 11:19:58 -0400	-	250 2.0.0 j8FFJwv03817 Message accepted for delivery	100.1.10.25,89.44.100.113	-	FnDrXq3gqNCMLT7rR5
1126797610.443470	CxJC7imBBMo1LPWf1	92.6.85.108	17883	100.1.10.25	25	1	mail.com	<cschiffler@mi5-5.uk.gov>	<grebuldela@osis.gov>,<mzubris@osis.gov>	Thu, 15 Sep 2005 11:20:10 -0400	"c. schiffler" <cschiffler@mi5-5.uk.gov>	mzubris@osis.gov,grebuldela@osis.gov	-	<20050915112010.A19383@mi5-5.uk.gov>	-	Creatures within that ones in gems of cancer like Tylenol? Why was compiler	-	(from cschiffler@localhost)\x09by mail.com (8.11.6/8.11.6) id j8FFKA519385;\x09Thu, 15 Sep 2005 11:20:10 -0400	-	250 2.0.0 j8FFKAv03931 Message accepted for delivery	100.1.10.25,92.6.85.108	-	Fy9QFU2pI9bmQdAUY6,Fry67c29N8m9g9mIRb,F0z0wF2rvCaXlvgTil
1126797610.420609	CxYfFf3aAnmGzs4abf	92.6.85.106	17881	100.1.10.25	25	1	mail.com	<wsteeneck@thevillage.int>	<bstunkard@osis.gov>,<soneel@osis.gov>,<veshbaugh@osis.gov>	Thu, 15 Sep 2005 11:20:10 -0400	"w. steeneck" <wsteeneck@thevillage.int>	bstunkard@osis.gov,soneel@osis.gov,veshbaugh@osis.gov	-	<20050915112010.A19351@thevillage.int>	-	established connection, allowing a problem where syslogd will still happily	-	(from wsteeneck@localhost)\x09by mail.com (8.11.6/8.11.6) id j8FFKAB19353;\x09Thu, 15 Sep 2005 11:20:10 -0400	-	250 2.0.0 j8FFKAv03929 Message accepted for delivery	100.1.10.25,92.6.85.106	-	FX2PNjBhmrzsazFml,FXXpl92wf4DKvRgCmk,FWhgxe4iPbpsdYhbhe,FVUAl43ZKInd8tKm1d,FYnQHW2kC3doXlk9j3,FHpDnG4dvgzaahhe4b
1126797613.774190	C2L9CD4QBZtru7ArDl	92.6.85.106	17900	100.1.10.25	25	1	mail.com	<wsteeneck@thevillage.int>	<bstunkard@osis.gov>,<mrohde@osis.gov>,<soneel@osis.gov>,<jcreasey@osis.gov>	Thu, 15 Sep 2005 11:20:13 -0400	"w. steeneck" <wsteeneck@thevillage.int>	jcreasey@osis.gov,soneel@osis.gov,bstunkard@osis.gov,mrohde@osis.gov	-	<20050915112013.A19474@thevillage.int>	-	tmp file specified regardless of programmers might want to send malicious	-	(from wsteeneck@localhost)\x09by mail.com (8.11.6/8.11.6) id j8FFKDh19476;\x09Thu, 15 Sep 2005 11:20:13 -0400	-	250 2.0.0 j8FFKDv04020 Message accepted for delivery	100.1.10.25,92.6.85.106	-	Fl64UR1ntbRRmiemnl
1126797634.319629	C9MqoK2CMjU62WK6Zc	92.6.85.108	17956	100.1.10.25	25	1	mail.com	<rskaar@thevillage.int>	<pfie@osis.gov>,<kcayouette@osis.gov>,<kgissler@osis.gov>	Thu, 15 Sep 2005 11:20:34 -0400	"r. skaar" <rskaar@thevillage.int>	kcayouette@osis.gov,kgissler@osis.gov,pfie@osis.gov	-	<20050915112034.A19611@thevillage.int>	-	sent. One took him to them. I or even think they program ,charged at which	-	(from rskaar@localhost)\x09by mail.com (8.11.6/8.11.6) id j8FFKY519613;\x09Thu, 15 Sep 2005 11:20:34 -0400	-	250 2.0.0 j8FFKYv04195 Message accepted for delivery	100.1.10.25,92.6.85.108	-	FQ0hJj3C9H0qqCumii,FXQSnc1lGCQdg4xRl5,FQQlnu4pdslDSTdWyb
1126797644.393482	CcmeNM15ZOHg5Sqdy4	92.6.85.106	17984	100.1.10.25	25	1	mail.com	<wsteeneck@thevillage.int>	<mrohde@osis.gov>,<jcreasey@osis.gov>	Thu, 15 Sep 2005 11:20:44 -0400	"w. steeneck" <wsteeneck@thevillage.int>	jcreasey@osis.gov,mrohde@osis.gov	-	<20050915112044.A19739@thevillage.int>	-	software blatantly put a floppy in a phf exploit sent exploit the allowed	-	(from wsteeneck@localhost)\x09by mail.com (8.11.6/8.11.6) id j8FFKi919741;\x09Thu, 15 Sep 2005 11:20:44 -0400	-	250 2.0.0 j8FFKiv04380 Message accepted for delivery	100.1.10.25,92.6.85.106	-	FtWLsE2x1AQwmr4nge,FSCsvC2r35g96FRu9d,FGs6XS32O4MjcVPnk8,FAQH3I1Kff4Y8b0Iei,F6f52L2H4MFFVurIGd
1126797656.494394	CG2zBT1wMEcOQjq4P8	89.44.100.113	18025	100.1.10.25	25	1	mail.com	<tailsworth@mi5-5.uk.gov>	<mbednorz@osis.gov>	Thu, 15 Sep 2005 11:20:56 -0400	"t. ailsworth" <tailsworth@mi5-5.uk.gov>	mbednorz@osis.gov	-	<20050915112056.A19876@mi5-5.uk.gov>	-	got Which, with him then counsaile me see, I endure for thats the money,	-	(from tailsworth@localhost)\x09by mail.com (8.11.6/8.11.6) id j8FFKuP19878\x09for mbednorz@osis.gov; Thu, 15 Sep 2005 11:20:56 -0400	-	250 2.0.0 j8FFKuv04527 Message accepted for delivery	100.1.10.25,89.44.100.113	-	Fg6Bkk3rxttPYGxPrf,F8yUdi3gUfqNQG1Jqf,F4jZgZ1ou4VnvZHpKa,Fg8CBD4DjBZ7ufdLCh,F7Zqmn3mBNdmWoVRR3,F5Vopm17oywkYedHYk,Fl2oBV2MA4pDGEHCXj,FGEc3Q3DJ5SJLKSOuh,FjsAG67X3g83RcVY1
1126797656.497766	CK0LQa1Ji4yKz5vHKj	92.6.85.108	18026	100.1.10.25	25	1	mail.com	<cschiffler@mi5-5.uk.gov>	<grebuldela@osis.gov>,<mzubris@osis.gov>	Thu, 15 Sep 2005 11:20:56 -0400	"c. schiffler" <cschiffler@mi5-5.uk.gov>	mzubris@osis.gov,grebuldela@osis.gov	-	<20050915112056.A19843@mi5-5.uk.gov>	-	circle will or possibly more, and famous, nt even non-students who spoke	-	(from cschiffler@localhost)\x09by mail.com (8.11.6/8.11.6) id j8FFKu719845;\x09Thu, 15 Sep 2005 11:20:56 -0400	-	250 2.0.0 j8FFKuv04528 Message accepted for delivery	100.1.10.25,92.6.85.108	-	F243al4PsCOmIJOQZ5,FXqZNi414izzwHn1B8,FRIpFy18JORKc7AeDj,F8M4odhgWNv0yZErk,FoGENo2LvXwqMeUce2,FcrWGe2zq3FjcGTvQ9,F2NbU91LjCwVJpWKj1,FeMfTfu6sFvN7v683
1126797660.412355	CR8ixX4zIMYsMgoz4	100.1.4.252	62121	89.44.200.4	25	1	mail.osis.gov	<hwiles@osis.gov>	<mvirgile@mi5-5.gov.uk>	Thu, 15 Sep 2005 11:21:00 -0400	Erin Repine <hwiles@osis.gov>	mvirgile@mi5-5.gov.uk,mmaguet@osis.gov,erepine@osis.gov	-	<20050915112100.A24688@osis.gov>	-	=?iso-8859-1?Q?measure_of_loss=2E_He_laughed_at_home=2E_Let=C6s_give_a_p?= =?iso-8859-1?Q?est_of_Independence=2E?=	-	(from hwiles@localhost)\x09by tgin.osis.gov (8.11.6/8.11.6) id j8FFL0x24691;\x09Thu, 15 Sep 2005 11:21:00 -0400	from tgin.osis.gov (uhost209.shield.osis.gov [100.20.200.218])\x09by mail.osis.gov (8.11.6/8.11.6) with ESMTP id j8FFL0v04546;\x09Thu, 15 Sep 2005 11:21:00 -0400	250 2.0.0 j8FFL0119958 Message accepted for delivery	89.44.200.4,100.1.4.252,100.20.200.218	-	FjDYxM131MWMJ92MHk,FJCOA42d9WoWQC0w23,FGbwZC17FoY1gtCAh
1126797676.244599	CKGz201lHQvcJocTN4	92.6.85.116	18078	100.1.10.25	25	1	mail.com	<wvanderwood@thevillage.int>	<whellman@osis.gov>	Thu, 15 Sep 2005 11:21:16 -0400	"w. vanderwood" <wvanderwood@thevillage.int>	whellman@osis.gov	-	<20050915112116.A20031@thevillage.int>	-	admins would respond to predict when these make sure perl open\(\) with penetrating	-	(from wvanderwood@localhost)\x09by mail.com (8.11.6/8.11.6) id j8FFLGG20033\x09for whellman@osis.gov; Thu, 15 Sep 2005 11:21:16 -0400	-	250 2.0.0 j8FFLGv04660 Message accepted for delivery	100.1.10.25,92.6.85.116	-	F2nUHe1gJNwDlVe5Ld,FsZgq14qNDYEY6OKkc,FO3VFU3oIAEVoCGZ9d
