#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	smtp
#open	2014-01-15-21-48-13
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	helo	mailfrom	rcptto	date	from	to	reply_to	msg_id	in_reply_to	subject	x_originating_ip	first_received	second_received	last_reply	path	user_agent	fuids
#types	time	string	addr	port	addr	port	count	string	string	table[string]	string	string	table[string]	string	string	string	string	addr	string	string	string	vector[addr]	string	vector[string]
1126796501.984305	CPcaQJ1vZcpSGYpB1a	100.1.100.27	60240	92.6.40.10	25	1	mail.osis.gov	<dialup128@osis.gov>	<egoick@thevillage.int>	Thu, 15 Sep 2005 11:01:41 -0400	dialup128 <dialup128@osis.gov>	jfedorchak@osis.gov,lduclos@osis.gov,jescanlar@osis.gov,jdupre@osis.gov,egoick@thevillage.int	-	<20050915110141.A23180@osis.gov>	-	=?iso-8859-1?Q?Hiddink=2C_organis=E9e_pour_loccasion=2E_Les_Auriverde_se?= =?iso-8859-1?Q?_reprendre=2E_Leur_absence?=	-	(from dialup128@localhost)\x09by mail.osis.gov (8.11.6/8.11.6) id j8FF1fc23182;\x09Thu, 15 Sep 2005 11:01:41 -0400	-	250 2.0.0 j8FF1f101603 Message accepted for delivery	92.6.40.10,100.1.100.27	-	FLCgOR21Hodisay0ha
1126796547.539051	C7YlIz3ZarUU4JwK2k	89.44.100.103	10655	100.1.10.25	25	1	mail.com	<eflockhart@mi5-5.uk.gov>	<bmikos@osis.gov>,<kfailing@osis.gov>	Thu, 15 Sep 2005 11:02:26 -0400	"e. flockhart" <eflockhart@mi5-5.uk.gov>	kfailing@osis.gov,bmikos@osis.gov	-	<20050915110226.A2627@mi5-5.uk.gov>	-	payable. Based Nationwide When working with an application services plus	-	(from eflockhart@localhost)\x09by mail.com (8.11.6/8.11.6) id j8FF2Q902629;\x09Thu, 15 Sep 2005 11:02:26 -0400	-	250 2.0.0 j8FF2Rv23785 Message accepted for delivery	100.1.10.25,89.44.100.103	-	F8x4W01Epfjar5bbk4,FtB0hAmwCc4m1RPt9,FQVNLE4I51g7iCAfMb,FxA0RZ2FN8t19Wg9r2,FiGrDp2QbuyZHXapV8,FCpeoP3UtzzLtnVhZc
1126796547.627249	C8RP1v1hATtZvz866	89.44.100.124	10660	100.1.10.25	25	1	mail.com	<mvirgile@mi5-5.uk.gov>	<jseng@osis.gov>	Thu, 15 Sep 2005 11:02:26 -0400	"m. virgile" <mvirgile@mi5-5.uk.gov>	jseng@osis.gov	-	<20050915110226.A2669@mi5-5.uk.gov>	-	eunuch saw Believe on them very concepeion is like other references in	-	(from mvirgile@localhost)\x09by mail.com (8.11.6/8.11.6) id j8FF2RC02673\x09for jseng@osis.gov; Thu, 15 Sep 2005 11:02:27 -0400	-	250 2.0.0 j8FF2Rv23795 Message accepted for delivery	100.1.10.25,89.44.100.124	-	FFhbvd3DHcEtzSkkBd,FY6NcW3ZTRVfnyCAR9,F5Keu83NHH53FhZzdc,FD86714qeCUsg3HzW7
1126796547.583272	CSAJ6X136FbpjrkPx5	92.6.85.103	10658	100.1.10.25	25	1	mail.com	<tdesaulniers@thevillage.int>	<jsington@osis.gov>	Thu, 15 Sep 2005 11:02:26 -0400	"t. desaulniers" <tdesaulniers@thevillage.int>	jsington@osis.gov	-	<20050915110226.A2659@thevillage.int>	-	would, when its for that dost thou man? the Dukes table: hee beeing in	-	(from tdesaulniers@localhost)\x09by mail.com (8.11.6/8.11.6) id j8FF2R202662\x09for jsington@osis.gov; Thu, 15 Sep 2005 11:02:27 -0400	-	250 2.0.0 j8FF2Rv23791 Message accepted for delivery	100.1.10.25,92.6.85.103	-	F9OmYa4sdzaKKoD9T3,FGEhzV3q6Ex4WTw90k
1126796547.617368	CnmvMUe9sgRX0C6Da	92.6.85.110	10659	100.1.10.25	25	1	mail.com	<shellickson@thevillage.int>	<daramboles@osis.gov>,<cshackle@osis.gov>	Thu, 15 Sep 2005 11:02:25 -0400	"s. hellickson" <shellickson@thevillage.int>	cshackle@osis.gov,daramboles@osis.gov	-	<20050915110225.A2505@thevillage.int>	-	well-defined and no. You will demand charges. Is Segmental laminations	-	(from shellickson@localhost)\x09by mail.com (8.11.6/8.11.6) id j8FF2Qf02517;\x09Thu, 15 Sep 2005 11:02:26 -0400	-	250 2.0.0 j8FF2Rv23794 Message accepted for delivery	100.1.10.25,92.6.85.110	-	FtJlWj1zCJaYWEs9M5,FWHiEX1EcUVNlXQfA2
1126796549.052443	CxNNNS26WH6x6gFAJf	100.1.4.252	60437	89.44.200.4	25	1	mail.osis.gov	<rcribbin@osis.gov>	<mvirgile@mi5-5.gov.uk>,<kjenks@mi5-5.gov.uk>	Thu, 15 Sep 2005 11:02:28 -0400	Erin Repine <rcribbin@osis.gov>	rmolyneaux@osis.gov,mvirgile@mi5-5.gov.uk,aardaly@osis.gov,bpreece@osis.gov,kjenks@mi5-5.gov.uk	-	<20050915110228.A1889@osis.gov>	-	perfect, why users dont register every software author has. Shove that.......	-	(from rcribbin@localhost)\x09by tgin.osis.gov (8.11.6/8.11.6) id j8FF2SL01897;\x09Thu, 15 Sep 2005 11:02:28 -0400	from tgin.osis.gov (uhost105.shield.osis.gov [100.20.173.133])\x09by mail.osis.gov (8.11.6/8.11.6) with ESMTP id j8FF2Sv23824;\x09Thu, 15 Sep 2005 11:02:28 -0400	250 2.0.0 j8FF2T102753 Message accepted for delivery	89.44.200.4,100.1.4.252,100.20.173.133	-	FMnw0J1HmYtWpriAV3
1126796555.878400	COZqhr2NZIycZSpx1f	92.6.85.122	10748	100.1.10.25	25	1	mail.com	<tbassham@thevillage.int>	<tmaheia@osis.gov>	Thu, 15 Sep 2005 11:02:35 -0400	"t. bassham" <tbassham@thevillage.int>	tmaheia@osis.gov	-	<20050915110235.A2827@thevillage.int>	-	you And he knew well: I neuer know you long soiournd there? Val. Now	-	(from tbassham@localhost)\x09by mail.com (8.11.6/8.11.6) id j8FF2Z302829\x09for tmaheia@osis.gov; Thu, 15 Sep 2005 11:02:35 -0400	-	250 2.0.0 j8FF2Zv24009 Message accepted for delivery	100.1.10.25,92.6.85.122	-	Fk3dmBPhxU9SZuD85
1126796558.490044	C6Cnmu4Iq57OzNqr9j	92.6.85.101	10764	100.1.10.25	25	1	mail.com	<vourada@thevillage.int>	<agreigo@osis.gov>	Thu, 15 Sep 2005 11:02:37 -0400	"v. ourada" <vourada@thevillage.int>	agreigo@osis.gov	-	<20050915110237.A2959@thevillage.int>	-	snprintf\(\). PMDF 5.1-7 sendmail \(NO relation to 2.0.29\) does NOT intended	-	(from vourada@localhost)\x09by mail.com (8.11.6/8.11.6) id j8FF2cq03017\x09for agreigo@osis.gov; Thu, 15 Sep 2005 11:02:38 -0400	-	250 2.0.0 j8FF2cv24039 Message accepted for delivery	100.1.10.25,92.6.85.101	-	FzvZkCQjph6xWLLV4,FN5Y4u1iWJXCrlgmu2,FWAoDi1YE3DWrWcPzg,Fnhuy44mzFPfos3uO8
1126796558.381903	CXVpc9pbcLjqLMNV2	92.6.85.111	10760	100.1.10.25	25	1	mail.com	<sfagg@thevillage.int>	<agreigo@osis.gov>	Thu, 15 Sep 2005 11:02:37 -0400	"s. fagg" <sfagg@thevillage.int>	agreigo@osis.gov	-	<20050915110237.A3013@thevillage.int>	-	love for any vendor you purchase is by making producers IN PARTICULAR exemption	-	(from sfagg@localhost)\x09by mail.com (8.11.6/8.11.6) id j8FF2bc03015\x09for agreigo@osis.gov; Thu, 15 Sep 2005 11:02:37 -0400	-	250 2.0.0 j8FF2cv24030 Message accepted for delivery	100.1.10.25,92.6.85.111	-	F4ruwb2vtTT4MfhFpk,FaMhD441E9Que3YqG3
1126796558.371300	CRuqu62yMSORGxUKC7	92.6.85.116	10759	100.1.10.25	25	1	mail.com	<wvanderwood@thevillage.int>	<lespadas@osis.gov>	Thu, 15 Sep 2005 11:02:37 -0400	"w. vanderwood" <wvanderwood@thevillage.int>	lespadas@osis.gov	-	<20050915110237.A2914@thevillage.int>	-	First of at their programs, after this is created, Windows NT password	-	(from wvanderwood@localhost)\x09by mail.com (8.11.6/8.11.6) id j8FF2b802962\x09for lespadas@osis.gov; Thu, 15 Sep 2005 11:02:37 -0400	-	250 2.0.0 j8FF2cv24029 Message accepted for delivery	100.1.10.25,92.6.85.116	-	FCTFnJ3Ww8ReIzBI1i,FRHgTE1Fw6N8TWLFsd,F24ygm2LLphGY99Sr4,F4vuDAgZMeedXmxN5,FYojHL1YMQjZkUs4N9,FXbRWg17yKJ28LX0lf,FHdFNZ81JBkwTuZWf,FjonhQ3NUbK2vEiyle
1126796558.454607	CPvqX42y0J8Nv75VR7	92.6.85.108	10761	100.1.10.25	25	1	mail.com	<rskaar@thevillage.int>	<dbaccam@osis.gov>,<jcortina@osis.gov>,<kcayouette@osis.gov>,<kgissler@osis.gov>	Thu, 15 Sep 2005 11:02:38 -0400	"r. skaar" <rskaar@thevillage.int>	jcortina@osis.gov,dbaccam@osis.gov,kgissler@osis.gov,kcayouette@osis.gov	-	<20050915110238.A3088@thevillage.int>	-	"Echangez au lieu de monnaie-de-temps SEL a fraud as possible, to agree	-	(from rskaar@localhost)\x09by mail.com (8.11.6/8.11.6) id j8FF2cs03090;\x09Thu, 15 Sep 2005 11:02:38 -0400	-	250 2.0.0 j8FF2cv24036 Message accepted for delivery	100.1.10.25,92.6.85.108	-	FQuaf7Jkg4aWNMie
1126796558.457105	CCfJ8x1FotSwaNMZf	92.6.85.110	10762	100.1.10.25	25	1	mail.com	<shellickson@thevillage.int>	<avolcko@osis.gov>	Thu, 15 Sep 2005 11:02:37 -0400	"s. hellickson" <shellickson@thevillage.int>	avolcko@osis.gov	-	<20050915110237.A3057@thevillage.int>	-	compiler and mortgage result would say so.\) Further, one hand and VR modelling	-	(from shellickson@localhost)\x09by mail.com (8.11.6/8.11.6) id j8FF2cd03059\x09for avolcko@osis.gov; Thu, 15 Sep 2005 11:02:38 -0400	-	250 2.0.0 j8FF2cv24037 Message accepted for delivery	100.1.10.25,92.6.85.110	-	Feho7Z1TeZ6gHPDhSd,FjLFiK1CrboxrcQrX9
1126796558.498838	CwtT3j33sGreEuskBj	89.44.100.114	10765	100.1.10.25	25	1	mail.com	<sshere@mi5-5.uk.gov>	<treams@osis.gov>,<bbuyak@osis.gov>,<jdrayton@osis.gov>,<ahodnicki@osis.gov>	Thu, 15 Sep 2005 11:02:37 -0400	"s. shere" <sshere@mi5-5.uk.gov>	ahodnicki@osis.gov,bbuyak@osis.gov,treams@osis.gov,jdrayton@osis.gov	-	<20050915110237.A3026@mi5-5.uk.gov>	-	sighes Panth. Launce, Protheus, tis not satisfied, Is by that ile keepe	-	(from sshere@localhost)\x09by mail.com (8.11.6/8.11.6) id j8FF2c103044;\x09Thu, 15 Sep 2005 11:02:38 -0400	-	250 2.0.0 j8FF2cv24040 Message accepted for delivery	100.1.10.25,89.44.100.114	-	FP3neB415nXDI3nUBb,FwCglzyqUFi0xwJV2,FT6gHF2brmcGCb0moe,FzZyxr1sAXzO73aeYe,FNQrvF1gnQbKaM7qHg,FT5eOn4pjsWTuJp6qa,FmOwJZ1R8xDVZdN1m9
1126796558.459726	CxcOVcFDtD6SgiCR2	92.6.85.115	10763	100.1.10.25	25	1	mail.com	<nkottman@thevillage.int>	<alazenberry@osis.gov>,<ahaubert@osis.gov>	Thu, 15 Sep 2005 11:02:37 -0400	"n. kottman" <nkottman@thevillage.int>	ahaubert@osis.gov,alazenberry@osis.gov	-	<20050915110237.A3035@thevillage.int>	-	bank. Youve just wanted to fit in, and offers joy. We find this Anti-Christ	-	(from nkottman@localhost)\x09by mail.com (8.11.6/8.11.6) id j8FF2cm03047;\x09Thu, 15 Sep 2005 11:02:38 -0400	-	250 2.0.0 j8FF2cv24035 Message accepted for delivery	100.1.10.25,92.6.85.115	-	FDGAeb19GINaBPYM2g
1126796571.203975	CsSxMf15pAV06Gsrv9	92.6.85.111	10891	100.1.10.25	25	1	mail.com	<sfagg@thevillage.int>	<agreigo@osis.gov>	Thu, 15 Sep 2005 11:02:48 -0400	"s. fagg" <sfagg@thevillage.int>	agreigo@osis.gov	-	<20050915110248.A3286@thevillage.int>	-	Proponents hold not "time-licensed" the fact the contract with TV that	-	(from sfagg@localhost)\x09by mail.com (8.11.6/8.11.6) id j8FF2nH03288\x09for agreigo@osis.gov; Thu, 15 Sep 2005 11:02:49 -0400	-	250 2.0.0 j8FF2pv24170 Message accepted for delivery	100.1.10.25,92.6.85.111	-	FdF59r2AlsOqmF8zf7
